RunNumber,SensorId,Timestamp,VehicleId,RealSpeed,MeasuredSpeed,OptimalSpeed,PositionX,PositionY,Distance,FuelConsumption,Error
1,S01,16,4,0_run1,36,00,35,97,60,00,1877,92,1263,88,0,139,582,5100,0,03
1,S01,16,5,0_run1,36,00,37,86,60,00,1876,92,1263,78,0,140,582,5100,1,86
1,S01,16,6,0_run1,36,00,36,75,60,00,1874,93,1263,59,0,142,582,5100,0,75
1,S01,16,8,0_run1,36,00,34,14,60,00,1873,93,1263,50,0,143,582,5100,1,86
1,S01,16,9,0_run1,36,00,34,38,60,00,1872,94,1263,40,0,144,582,5100,1,62
1,S01,17,0,0_run1,36,00,33,71,60,00,1871,94,1263,31,0,145,582,5100,2,29
1,S01,17,1,0_run1,36,00,39,62,60,00,1869,95,1263,12,0,147,582,5100,3,62
1,S01,17,3,0_run1,36,00,36,26,60,00,1868,96,1263,02,0,148,582,5100,0,26
1,S01,17,4,0_run1,36,00,34,21,60,00,1867,96,1262,93,0,149,582,5100,1,79
1,S01,17,5,0_run1,36,00,35,72,60,00,1866,96,1262,83,0,150,582,5100,0,28
1,S01,17,6,0_run1,36,00,37,10,60,00,1864,97,1262,64,0,152,582,5100,1,10
1,S01,17,8,0_run1,36,00,36,53,60,00,1863,98,1262,54,0,153,582,5100,0,53
1,S01,17,9,0_run1,36,00,37,76,60,00,1862,98,1262,45,0,154,582,5100,1,76
1,S01,18,0,0_run1,36,00,35,92,60,00,1861,99,1262,35,0,155,582,5100,0,08
1,S01,18,1,0_run1,36,00,39,11,60,00,1860,00,1262,16,0,157,582,5100,3,11
1,S01,18,3,0_run1,36,00,34,66,60,00,1859,00,1262,07,0,158,582,5100,1,34
1,S01,18,4,0_run1,36,00,36,00,60,00,1858,01,1261,97,0,159,582,5100,0,00
1,S01,18,5,0_run1,36,00,35,57,60,00,1857,01,1261,88,0,160,582,5100,0,43
1,S01,18,6,0_run1,36,00,37,39,60,00,1855,02,1261,69,0,162,582,5100,1,39
1,S01,18,8,0_run1,36,00,35,74,60,00,1854,02,1261,59,0,163,582,5100,0,26
1,S01,18,9,0_run1,36,00,36,25,60,00,1853,03,1261,50,0,164,582,5100,0,25
1,S01,19,0,0_run1,36,00,35,59,60,00,1852,03,1261,40,0,165,582,5100,0,41
1,S01,19,1,0_run1,36,00,36,53,60,00,1850,04,1261,24,0,167,582,5100,0,53
1,S01,19,3,0_run1,36,00,38,60,60,00,1849,04,1261,16,0,168,582,5100,2,60
1,S01,19,4,0_run1,36,00,39,52,60,00,1848,04,1261,09,0,169,582,5100,3,52
1,S01,19,5,0_run1,36,00,34,93,60,00,1847,05,1261,01,0,170,582,5100,1,07
1,S01,19,6,0_run1,36,00,37,62,60,00,1845,05,1260,85,0,172,582,5100,1,62
1,S01,19,8,0_run1,36,00,35,72,60,00,1844,06,1260,78,0,173,582,5100,0,28
1,S01,19,9,0_run1,36,00,33,54,60,00,1843,06,1260,70,0,174,582,5100,2,46
1,S01,20,0,0_run1,36,00,35,27,60,00,1842,06,1260,62,0,175,582,5100,0,73
1,S01,20,1,0_run1,36,00,38,03,60,00,1840,07,1260,47,0,177,582,5100,2,03
1,S01,20,3,0_run1,36,00,36,15,60,00,1839,07,1260,39,0,178,582,5100,0,15
1,S01,20,4,0_run1,36,00,33,09,60,00,1838,07,1260,31,0,179,582,5100,2,91
1,S01,20,5,0_run1,36,00,34,80,60,00,1837,08,1260,23,0,180,582,5100,1,20
1,S01,20,6,0_run1,36,00,36,63,60,00,1835,08,1260,08,0,182,582,5100,0,63
