Timestamp,VehicleId,RealSpeed,MeasuredSpeed,OptimalSpeed,PositionX,PositionY,Distance,FuelConsumption,Error
63,0,0,36,00,36,09,60,00,1778,83,1577,22,0,559,582,5100,0,09
63,2,0,36,00,37,87,60,00,1776,30,1578,83,0,562,582,5100,1,87
63,5,0,36,00,36,45,60,00,1773,83,1580,53,0,565,582,5100,0,45
63,8,0,36,00,37,59,60,00,1771,37,1582,24,0,568,582,5100,1,59
64,1,0,36,00,35,97,60,00,1769,72,1583,39,0,570,582,5100,0,03
64,3,0,36,00,36,16,60,00,1767,26,1585,10,0,573,582,5100,0,16
64,6,0,36,00,35,97,60,00,1764,80,1586,81,0,576,582,5100,0,03
64,9,0,36,00,37,88,60,00,1762,34,1588,52,0,579,582,5100,1,88
65,2,0,36,00,34,10,60,00,1760,69,1589,67,0,581,582,5100,1,90
65,4,0,36,00,37,14,60,00,1758,13,1591,21,0,584,582,5100,1,14
65,7,0,36,00,34,41,60,00,1755,48,1592,62,0,587,582,5100,1,59
66,0,0,36,00,36,55,60,00,1752,83,1594,02,0,590,582,5100,0,55
66,3,0,36,00,37,80,60,00,1751,06,1594,95,0,592,582,5100,1,80
66,5,0,36,00,34,02,60,00,1748,43,1596,40,0,595,582,5100,1,98
66,8,0,36,00,37,91,60,00,1745,83,1597,90,0,598,582,5100,1,91
67,1,0,36,00,34,70,60,00,1743,23,1599,39,0,601,582,5100,1,30
67,4,0,36,00,35,69,60,00,1741,49,1600,38,0,603,582,5100,0,31
67,6,0,36,00,37,95,60,00,1738,93,1601,94,0,606,582,5100,1,95
67,9,0,36,00,35,89,60,00,1736,51,1603,70,0,609,582,5100,0,11
68,2,0,36,00,36,84,60,00,1734,08,1605,47,0,612,582,5100,0,84
68,5,0,36,00,35,88,60,00,1732,46,1606,65,0,614,582,5100,0,12
68,7,0,36,00,35,16,60,00,1730,04,1608,41,0,617,582,5100,0,84
69,0,0,36,00,34,73,60,00,1727,65,1610,23,0,620,582,5100,1,27
69,3,0,36,00,35,06,60,00,1725,28,1612,06,0,623,582,5100,0,94
69,6,0,36,00,37,73,60,00,1723,69,1613,28,0,625,582,5100,1,73
69,8,0,36,00,37,70,60,00,1721,31,1615,11,0,628,582,5100,1,70
70,1,0,36,00,37,78,60,00,1719,04,1617,07,0,631,582,5100,1,78
70,4,0,36,00,34,25,60,00,1716,77,1619,03,0,634,582,5100,1,75
70,7,0,36,00,35,31,60,00,1715,26,1620,34,0,636,582,5100,0,69
70,9,0,36,00,37,01,60,00,1712,99,1622,30,0,639,582,5100,1,01
71,2,0,36,00,35,14,60,00,1710,72,1624,26,0,642,582,5100,0,86
71,5,0,36,00,37,08,60,00,1708,45,1626,22,0,645,582,5100,1,08
71,8,0,36,00,37,38,60,00,1706,94,1627,53,0,647,582,5100,1,38
72,0,0,36,00,36,28,60,00,1704,66,1629,49,0,650,582,5100,0,28
72,3,0,36,00,36,94,60,00,1702,57,1631,63,0,653,582,5100,0,94
72,6,0,36,00,34,82,60,00,1700,61,1633,90,0,656,582,5100,1,18
72,9,0,36,00,37,95,60,00,1699,30,1635,41,0,658,582,5100,1,95
73,1,0,36,00,36,09,60,00,1697,33,1637,68,0,661,582,5100,0,09
73,4,0,36,00,37,35,60,00,1695,37,1639,95,0,664,582,5100,1,35
73,7,0,36,00,37,22,60,00,1693,41,1642,22,0,667,582,5100,1,22
74,0,0,36,00,35,94,60,00,1692,10,1643,73,0,669,582,5100,0,06
74,2,0,36,00,35,09,60,00,1690,14,1646,00,0,672,582,5100,0,91
74,5,0,36,00,36,83,60,00,1688,17,1648,27,0,675,582,5100,0,83
74,8,0,36,00,34,51,60,00,1686,21,1650,54,0,678,582,5100,1,49
75,1,0,36,00,34,17,60,00,1684,90,1652,05,0,680,582,5100,1,83
75,3,0,36,00,34,31,60,00,1682,94,1654,32,0,683,582,5100,1,69
75,6,0,36,00,34,50,60,00,1680,98,1656,59,0,686,582,5100,1,50
75,9,0,36,00,35,66,60,00,1679,17,1658,98,0,689,582,5100,0,34
76,2,0,36,00,34,53,60,00,1678,00,1660,60,0,691,582,5100,1,47
76,4,0,36,00,36,69,60,00,1676,25,1663,03,0,694,582,5100,0,69
76,7,0,36,00,36,19,60,00,1674,49,1665,46,0,697,582,5100,0,19
77,0,0,36,00,35,36,60,00,1672,73,1667,90,0,700,582,5100,0,64
77,3,0,36,00,36,29,60,00,1671,56,1669,52,0,702,582,5100,0,29
77,5,0,36,00,37,18,60,00,1669,80,1671,95,0,705,582,5100,1,18
77,8,0,36,00,35,17,60,00,1668,04,1674,38,0,708,582,5100,0,83
78,1,0,36,00,37,43,60,00,1666,28,1676,81,0,711,582,5100,1,43
78,4,0,36,00,37,26,60,00,1665,11,1678,43,0,713,582,5100,1,26
78,6,0,36,00,37,66,60,00,1663,35,1680,86,0,716,582,5100,1,66
78,9,0,36,00,37,99,60,00,1661,60,1683,29,0,719,582,5100,1,99
79,2,0,36,00,34,92,60,00,1659,84,1685,72,0,722,582,5100,1,08
79,5,0,36,00,37,81,60,00,1658,67,1687,34,0,724,582,5100,1,81
79,7,0,36,00,36,76,60,00,1656,91,1689,77,0,727,582,5100,0,76
